Date,Close,Close,Close,Close
26.04.2019 16:00:00,"51,08","2939,88","12,73","121,37"
29.04.2019 16:00:00,"51,15","2943,03","13,11","120,83"
30.04.2019 16:00:00,"50,17","2945,83","13,12","121,2"
01.05.2019 16:00:00,"52,63","2923,73","14,8","120,4"
02.05.2019 16:00:00,"52,29","2917,52","14,42","119,94"
03.05.2019 16:00:00,"52,94","2945,64","12,87","120,65"
06.05.2019 16:00:00,"52,12","2932,47","15,44","120,81"
07.05.2019 16:00:00,"50,72","2884,05","19,32","121,21"
08.05.2019 16:00:00,"50,73","2879,42","19,4","120,91"
09.05.2019 16:00:00,"50,18","2870,72","19,1","121,2"
10.05.2019 16:00:00,"49,3","2881,4","16,04","121,43"
13.05.2019 16:00:00,"46,43","2811,87","20,55","122,67"
14.05.2019 16:00:00,"47,17","2834,41","18,06","122,46"
15.05.2019 16:00:00,"47,73","2850,96","16,44","122,39"
16.05.2019 16:00:00,"47,52","2876,32","15,29","121,51"
17.05.2019 16:00:00,"47,25","2859,53","15,96","120,65"
20.05.2019 16:00:00,"45,77","2840,23","16,31","120,64"
21.05.2019 16:00:00,"46,65","2864,36","14,95","120,36"
22.05.2019 16:00:00,"45,7","2856,27","14,75","120,24"
23.05.2019 16:00:00,"44,92","2822,24","16,92","121,17"
24.05.2019 16:00:00,"44,74","2826,06","15,85","121,3"
28.05.2019 16:00:00,"44,56","2802,39","17,5","120,83"
29.05.2019 16:00:00,"44,35","2783,02","17,9","120,87"
30.05.2019 16:00:00,"44,58","2788,86","17,3","121,69"
31.05.2019 16:00:00,"43,77","2752,06","18,71","123,33"
03.06.2019 16:00:00,"43,33","2744,45","18,86","125,11"
04.06.2019 16:00:00,"44,91","2803,27","16,97","125,15"
05.06.2019 16:00:00,"45,64","2826,15","16,09","125,47"
06.06.2019 16:00:00,"46,31","2843,49","15,93","125,88"
07.06.2019 16:00:00,"47,54","2873,34","16,3","126,59"
10.06.2019 16:00:00,"48,15","2886,73","15,94","125,33"
11.06.2019 16:00:00,"48,7","2885,72","15,99","125,18"
12.06.2019 16:00:00,"48,55","2879,84","15,91","125,83"
13.06.2019 16:00:00,"48,54","2891,64","15,82","126,6"
14.06.2019 16:00:00,"48,19","2886,98","15,28","126,56"
17.06.2019 16:00:00,"48,47","2889,67","15,35","126,48"
18.06.2019 16:00:00,"49,61","2917,75","15,15","127,12"
19.06.2019 16:00:00,"49,47","2926,46","14,33","127,89"
20.06.2019 16:00:00,"49,87","2954,18","14,75","131,11"
21.06.2019 16:00:00,"49,7","2950,46","15,4","131,98"
24.06.2019 16:00:00,"49,65","2945,35","15,26","133,94"
25.06.2019 16:00:00,"48,89","2917,38","16,28","134,2"
26.06.2019 16:00:00,"49,95","2913,78","16,21","132,97"
27.06.2019 16:00:00,"49,94","2924,92","15,82","132,84"
28.06.2019 16:00:00,"49,48","2941,76","15,08","133,2"
01.07.2019 16:00:00,"50,39","2964,33","14,06","130,62"
02.07.2019 16:00:00,"50,68","2973,01","12,93","133,41"
03.07.2019 13:00:00,"51,1","2995,82","12,57","133,63"
05.07.2019 16:00:00,"51,06","2990,41","13,28","132,14"
08.07.2019 16:00:00,"50,01","2975,95","13,96","131,29"
09.07.2019 16:00:00,"50,31","2979,63","14,09","131,75"
10.07.2019 16:00:00,"50,81","2993,07","13,03","133,83"
11.07.2019 16:00:00,"50,44","2999,91","12,93","132,7"
12.07.2019 16:00:00,"50,83","3013,77","12,39","133,53"
15.07.2019 16:00:00,"51,3","3014,3","12,68","133,53"
16.07.2019 16:00:00,"51,13","3004,04","12,86","132,4"
17.07.2019 16:00:00,"50,84","2984,42","13,97","134,58"
18.07.2019 16:00:00,"51,42","2995,11","13,53","136,48"
19.07.2019 16:00:00,"50,65","2976,61","14,45","134,47"
22.07.2019 16:00:00,"51,81","2985,03","13,53","134,45"
23.07.2019 16:00:00,"52,21","3005,47","12,61","133,69"
24.07.2019 16:00:00,"52,17","3019,56","12,07","134,37"
25.07.2019 16:00:00,"51,76","3003,67","12,74","133,42"
26.07.2019 16:00:00,"51,94","3025,86","12,16","133,64"
29.07.2019 16:00:00,"52,42","3020,97","12,83","134,53"
30.07.2019 16:00:00,"52,2","3013,18","13,94","134,98"
31.07.2019 16:00:00,"53,26","2980,38","16,12","133,21"
01.08.2019 16:00:00,"52,11","2953,56","17,87","136,41"
02.08.2019 16:00:00,"51,01","2932,05","17,61","135,89"
05.08.2019 16:00:00,"48,34","2844,74","24,59","137,79"
06.08.2019 16:00:00,"49,25","2881,77","20,17","138,91"
07.08.2019 16:00:00,"49,76","2883,98","19,49","141,02"
08.08.2019 16:00:00,"50,86","2938,09","16,91","141,73"
09.08.2019 16:00:00,"50,25","2918,65","17,97","141,26"
12.08.2019 16:00:00,"50,12","2883,09","21,09","142,63"
13.08.2019 16:00:00,"52,24","2926,32","17,52","141,78"
14.08.2019 16:00:00,"50,69","2840,6","22,1","142,75"
15.08.2019 16:00:00,"50,44","2847,6","21,18","143,7"
16.08.2019 16:00:00,"51,63","2888,68","18,47","142,78"
19.08.2019 16:00:00,"52,59","2923,65","16,88","141,11"
20.08.2019 16:00:00,"52,59","2900,51","17,5","142,21"
21.08.2019 16:00:00,"53,16","2924,43","15,8","141,76"
22.08.2019 16:00:00,"53,12","2922,95","16,68","141,4"
23.08.2019 16:00:00,"50,66","2847,11","19,87","144,17"
26.08.2019 16:00:00,"51,62","2878,38","19,32","144,19"
27.08.2019 16:00:00,"51,04","2869,16","20,31","145,57"
28.08.2019 16:00:00,"51,38","2887,94","19,35","145,16"
29.08.2019 16:00:00,"52,25","2924,58","17,88","144,12"
30.08.2019 16:00:00,"52,19","2926,46","18,98","143,75"
03.09.2019 16:00:00,"51,43","2906,27","19,66","145,75"
04.09.2019 16:00:00,"52,3","2937,78","17,33","146,66"
05.09.2019 16:00:00,"53,32",2976,"16,27","143,14"
06.09.2019 16:00:00,"53,32","2978,71",15,"141,92"
09.09.2019 16:00:00,"53,54","2978,43","15,27","141,39"
10.09.2019 16:00:00,"54,18","2979,39","15,2","140,18"
11.09.2019 16:00:00,"55,9","3000,93","14,61","141,03"
12.09.2019 16:00:00,"55,77","3009,57","14,22","141,32"
13.09.2019 16:00:00,"54,69","3007,39","13,74","140,15"
16.09.2019 16:00:00,"54,98","2997,96","14,67","141,32"
17.09.2019 16:00:00,"55,18","3005,7","14,44","141,6"
18.09.2019 16:00:00,"55,69","3006,73","13,95","140,71"
19.09.2019 16:00:00,"55,24","3006,79","14,05","141,28"
20.09.2019 16:00:00,"54,43","2992,07","15,32","142,95"
23.09.2019 16:00:00,"54,68","2991,78","14,91","143,75"
24.09.2019 16:00:00,"54,42","2966,6","17,05","144,51"
25.09.2019 16:00:00,"55,26","2984,87","15,96","141,83"
26.09.2019 16:00:00,"54,97","2977,62","16,07","141,79"
27.09.2019 16:00:00,"54,71","2961,79","17,22","141,06"
30.09.2019 16:00:00,"55,99","2976,74","16,24","138,87"
01.10.2019 16:00:00,"56,15","2940,25","18,56","139,63"
02.10.2019 16:00:00,"54,74","2887,61","20,56","141,26"
03.10.2019 16:00:00,"55,21","2910,63","19,12","141,9"
04.10.2019 16:00:00,"56,75","2952,01","17,04","141,9"
07.10.2019 16:00:00,"56,77","2938,79","17,86","140,69"
08.10.2019 16:00:00,"56,1","2893,06","20,28","141,92"
09.10.2019 16:00:00,"56,76","2919,4","18,64","142,05"
10.10.2019 16:00:00,"57,52","2938,13","17,57","140,81"
11.10.2019 16:00:00,"59,05","2970,27","15,58","140,03"
14.10.2019 16:00:00,"58,97","2966,15","14,57","140,59"
15.10.2019 16:00:00,"58,83","2995,68","13,54","139,61"
16.10.2019 16:00:00,"58,59","2989,69","13,68","140,41"
17.10.2019 16:00:00,"58,82","2997,95","13,79","140,61"
18.10.2019 16:00:00,"59,1","2986,2","14,25","140,46"
21.10.2019 16:00:00,"60,13","3006,72",14,"139,79"
22.10.2019 16:00:00,"59,99","2995,99","14,46","140,2"
23.10.2019 16:00:00,"60,8","3004,52","14,01","140,53"
24.10.2019 16:00:00,"60,9","3010,29","13,71","141,53"
25.10.2019 16:00:00,"61,65","3022,55","12,65","141,86"
28.10.2019 16:00:00,"62,26","3039,42","13,11","140,64"
29.10.2019 16:00:00,"60,82","3036,89","13,2","140,25"
30.10.2019 16:00:00,"60,82","3046,77","12,33","141,02"
31.10.2019 16:00:00,"62,19","3066,91","12,3","142,43"
01.11.2019 16:00:00,"63,96","3078,27","12,83","142,56"
04.11.2019 16:00:00,"64,38","3074,62","13,1","142,15"
05.11.2019 16:00:00,"64,28","3076,78","12,62","139,85"
06.11.2019 16:00:00,"64,31","3085,18","12,73","140,45"
07.11.2019 16:00:00,"64,86","3093,08","12,07","138,27"
08.11.2019 16:00:00,"65,04","3087,01","12,69","137,39"
11.11.2019 16:00:00,"65,55","3091,84","12,68","137,06"
12.11.2019 16:00:00,"65,49","3094,04",13,"137,43"
13.11.2019 16:00:00,"66,12","3096,63","13,05","137,98"
14.11.2019 16:00:00,"65,66","3120,46","12,05","138,56"
15.11.2019 16:00:00,"66,44","3122,03","12,46","138,21"
18.11.2019 16:00:00,"66,78","3120,18","12,86","138,62"
19.11.2019 16:00:00,"66,57","3108,46","12,78","138,69"
20.11.2019 16:00:00,"65,8","3103,54","13,13","138,76"
21.11.2019 16:00:00,"65,5","3110,29","12,34",138
22.11.2019 16:00:00,"65,44","3133,64","11,87","137,74"
25.11.2019 16:00:00,"66,59","3140,52","11,54","137,08"
26.11.2019 16:00:00,"66,07","3140,98","12,62","137,74"
27.11.2019 16:00:00,"66,96","3113,87","14,91","137,01"
29.11.2019 13:00:00,"66,81","3093,2","15,96","137,86"
02.12.2019 16:00:00,"66,04","3112,76","14,8","137,79"
03.12.2019 16:00:00,"64,86","3117,43","14,52","139,11"
04.12.2019 16:00:00,"65,44","3145,91","13,62","138,92"
05.12.2019 16:00:00,"66,4","3135,96","15,86",139
06.12.2019 16:00:00,"67,68","3132,52","15,68","137,62"
09.12.2019 16:00:00,"66,73","3141,63","14,99","137,58"
10.12.2019 16:00:00,"67,12","3168,57","13,94","137,97"
11.12.2019 16:00:00,"67,69","3168,8","12,63","138,92"
12.12.2019 16:00:00,"67,86","3191,45","12,14","138,43"
13.12.2019 16:00:00,"68,79","3192,52","12,29","139,05"
16.12.2019 16:00:00,"69,97","3191,14","12,58","139,04"
17.12.2019 16:00:00,"70,1","3205,37","12,5","139,01"
18.12.2019 16:00:00,"69,94","3221,22","12,51","139,02"
19.12.2019 16:00:00,"70,01","3224,01","12,61","139,38"
20.12.2019 16:00:00,"69,86","3239,91","12,65","139,52"
23.12.2019 16:00:00,71,"3240,02","13,43","139,95"
24.12.2019 13:00:00,"71,07","3221,29","14,82","141,27"
26.12.2019 16:00:00,"72,48","3257,85","12,47","142,38"
27.12.2019 16:00:00,"72,45","3234,85","14,02","142,33"
30.12.2019 16:00:00,"72,88","3246,28","13,85","142,63"
31.12.2019 16:00:00,"73,41","3237,18","13,79","142,9"
02.01.2020 16:00:00,"75,09","3253,05","13,45","143,95"
03.01.2020 16:00:00,"74,36","3274,7","12,54","145,86"
06.01.2020 16:00:00,"74,95","3265,35","12,56","147,39"
07.01.2020 16:00:00,"74,6","3288,13","12,32","147,97"
08.01.2020 16:00:00,"75,8","3283,15","12,39","146,86"
09.01.2020 16:00:00,"77,41","3289,29","12,42","146,03"
10.01.2020 16:00:00,"77,58","3316,81","12,32","146,91"
13.01.2020 16:00:00,"79,24","3329,62","12,1","145,82"
14.01.2020 16:00:00,"78,17","3320,79","12,85","145,69"
15.01.2020 16:00:00,"77,83","3321,75","12,91","146,54"
16.01.2020 16:00:00,"78,81","3325,54","12,98","146,31"
17.01.2020 16:00:00,"79,68","3295,47","14,56","146,58"
21.01.2020 16:00:00,"79,14","3243,63","18,23","146,74"
22.01.2020 16:00:00,"79,43","3276,24","16,28","146,79"
23.01.2020 16:00:00,"79,81","3273,4","16,39","147,12"
24.01.2020 16:00:00,"79,58","3283,66","15,49","147,98"
27.01.2020 16:00:00,"77,24","3225,52","18,84","148,99"
28.01.2020 16:00:00,"79,42","3248,92","17,97","147,66"
29.01.2020 16:00:00,"81,08","3297,59","16,05","148,46"
30.01.2020 16:00:00,"80,97","3334,69","15,15","148,47"
31.01.2020 16:00:00,"77,38","3345,78","14,96","149,33"
03.02.2020 16:00:00,"77,17","3327,71","15,47","148,36"
04.02.2020 16:00:00,"79,71","3352,09","15,04","146,43"
05.02.2020 16:00:00,"80,36","3357,75","15,18","146,61"
06.02.2020 16:00:00,"81,3","3379,45","13,74","147,4"
07.02.2020 16:00:00,"80,01","3373,94","14,15","147,79"
10.02.2020 16:00:00,"80,39","3380,16","13,68","148,17"
11.02.2020 16:00:00,"79,9","3370,29","14,83","147,66"
12.02.2020 16:00:00,"81,8","3386,15","14,38","147,54"
13.02.2020 16:00:00,"81,22","3373,23","15,56","148,38"
14.02.2020 16:00:00,"81,24","3337,75","17,08",149
18.02.2020 16:00:00,"79,75","3225,89","25,03","150,91"
19.02.2020 16:00:00,"80,91","3128,21","27,85","151,79"
20.02.2020 16:00:00,"80,08","3116,39","27,56","152,41"
21.02.2020 16:00:00,"78,26","2978,76","39,16","154,7"
24.02.2020 16:00:00,"74,55","2954,22","40,11","156,09"
25.02.2020 16:00:00,"72,02","3090,23","33,42","153,3"
26.02.2020 16:00:00,"73,16","3003,37","36,82","153,97"
27.02.2020 16:00:00,"68,38","3130,12","31,99",154
28.02.2020 16:00:00,"68,34","3023,94","39,62","148,38"
02.03.2020 16:00:00,"74,7","2972,37","41,94","149,2"
03.03.2020 16:00:00,"72,33","2746,56","54,46","153,89"
04.03.2020 16:00:00,"75,69","2882,23","47,3","154,16"
05.03.2020 16:00:00,"73,23","2741,38","53,9","157,49"
06.03.2020 16:00:00,"72,26","2480,64","75,47","157,55"
09.03.2020 16:00:00,"66,54","2711,02","57,83","157,81"
